year,month,state_code,boys_total,girls_total,mother_age_20_24,mother_age_25_29,mother_age_30_34,mother_age_35_39,mother_age_40_plus,mother_age_under_20
1995,12,57.0,116,93,51,71,45,21,4,17
1995,12,59.0,35,16,8,11,20,10,0,2
1996,1,1.0,2532,2450,1532,1207,881,345,60,957
1996,1,2.0,386,354,190,205,154,67,21,103
1996,1,3.0,3230,2989,1679,1683,1211,567,112,967
1996,1,4.0,1542,1511,1024,765,435,151,33,645
1996,1,5.0,22621,21431,10550,11747,9987,4971,1136,5661
1996,1,6.0,2135,2105,1040,1114,977,493,95,521
1996,1,7.0,1866,1761,555,928,1191,521,108,324
1996,1,8.0,420,424,189,241,202,95,3,114
1996,1,9.0,370,358,172,171,130,100,27,128
1996,1,10.0,7932,7458,3896,4020,3533,1538,283,2120
1996,1,11.0,4732,4529,2450,2457,1875,771,152,1556
1996,1,12.0,855,758,407,428,391,189,39,159
1996,1,13.0,707,708,421,363,286,105,36,204
1996,1,14.0,7547,7234,3371,4046,3570,1527,246,2021
1996,1,15.0,3377,3383,1916,1880,1326,542,89,1007
1996,1,16.0,1408,1375,659,878,626,257,40,323
1996,1,17.0,1504,1385,763,833,625,236,54,378
1996,1,18.0,2241,2156,1406,1096,742,283,55,815
1996,1,19.0,2730,2622,1563,1390,925,354,71,1049
1996,1,20.0,541,563,283,318,263,103,26,111
1996,1,21.0,2849,2771,1060,1571,1538,737,115,599
1996,1,22.0,3219,3049,1007,1692,2035,922,170,442
1996,1,23.0,5430,5229,2672,3016,2378,1005,178,1410
1996,1,24.0,2521,2417,1064,1394,1369,568,112,431
1996,1,25.0,1808,1715,1176,861,481,235,25,745
1996,1,26.0,3077,2915,1657,1585,1268,498,71,913
1996,1,27.0,476,410,229,258,168,83,20,128
1996,1,28.0,945,884,462,557,398,170,28,214
1996,1,29.0,1094,966,590,583,424,181,31,251
1996,1,30.0,559,543,221,318,301,153,28,81
1996,1,31.0,4726,4516,1507,2508,2858,1346,247,776
1996,1,32.0,1134,1051,644,544,391,162,40,404
1996,1,33.0,11027,10561,4370,5947,5790,2778,592,2111
1996,1,34.0,4528,4388,2484,2412,1777,702,128,1413
1996,1,35.0,360,322,180,206,143,64,15,74
1996,1,36.0,6079,5853,3127,3340,2544,1025,193,1703
1996,1,37.0,1903,1806,1201,931,611,220,39,707
1996,1,38.0,1701,1627,872,918,665,314,73,486
1996,1,39.0,6124,5921,2585,3415,3132,1336,227,1350
1996,1,40.0,506,518,202,296,282,108,24,112
1996,1,41.0,2227,2097,1177,1181,834,334,56,742
1996,1,42.0,388,411,209,248,157,72,15,98
1996,1,43.0,3151,2955,1778,1652,1137,458,75,1006
1996,1,44.0,13636,12998,7642,6941,5080,2178,395,4398
1996,1,45.0,1650,1552,1028,930,568,237,58,381
1996,1,46.0,254,272,141,151,121,56,12,45
1996,1,47.0,3860,3635,1740,1994,1843,861,131,926
1996,1,48.0,3159,2899,1499,1647,1403,617,151,741
1996,1,49.0,866,802,553,455,258,107,28,267
1996,1,50.0,2675,2545,1167,1595,1283,489,103,583
1996,1,51.0,256,237,161,118,82,41,9,82
1996,1,53.0,1,1,0,1,0,0,1,0
1996,1,54.0,2,0,0,0,1,1,0,0
1996,1,55.0,3,6,0,3,4,1,0,1
1996,1,57.0,98,117,41,82,58,19,1,14
1996,1,59.0,39,21,7,15,26,9,2,1
1996,2,1.0,2486,2275,1418,1226,818,316,64,919
1996,2,2.0,399,380,229,208,136,76,30,100
1996,2,3.0,2964,2827,1609,1625,1088,524,106,839
1996,2,4.0,1428,1378,912,727,399,162,21,585
1996,2,5.0,21263,20245,9947,11303,9603,4613,1074,4968
1996,2,6.0,2236,2061,1013,1116,1032,501,101,534
1996,2,7.0,1765,1679,530,927,1079,497,99,312
1996,2,8.0,417,403,166,248,216,66,14,110
1996,2,9.0,333,349,166,146,149,83,14,124
1996,2,10.0,7447,7142,3566,3834,3396,1545,281,1967
1996,2,11.0,4560,4427,2374,2405,1875,794,120,1419
1996,2,12.0,779,748,384,381,375,173,40,174
1996,2,13.0,676,737,393,411,293,103,20,193
1996,2,14.0,7438,7021,3393,3994,3404,1480,240,1948
1996,2,15.0,3454,3252,1918,1908,1323,509,81,967
1996,2,16.0,1491,1431,710,918,672,238,52,332
1996,2,17.0,1495,1341,745,788,615,265,44,379
1996,2,18.0,2151,1939,1214,1071,752,275,52,726
1996,2,19.0,2380,2372,1386,1253,833,341,59,880
1996,2,20.0,542,528,275,282,277,107,23,106
1996,2,21.0,2821,2805,1045,1568,1543,729,134,607
1996,2,22.0,3198,2914,947,1661,1957,880,188,479
1996,2,23.0,5334,5128,2543,3065,2374,971,183,1326
1996,2,24.0,2567,2312,957,1431,1417,566,103,405
1996,2,25.0,1495,1576,966,734,468,177,32,694
1996,2,26.0,2951,2955,1614,1610,1234,497,94,857
1996,2,27.0,471,386,228,232,181,81,16,119
1996,2,28.0,923,874,448,549,402,178,29,191
1996,2,29.0,1028,995,549,612,394,197,26,245
1996,2,30.0,576,512,216,332,281,135,20,104
1996,2,31.0,4552,4377,1400,2501,2765,1280,256,727
1996,2,32.0,1078,1099,603,535,403,184,36,416
1996,2,33.0,10558,10168,4132,5651,5678,2674,583,2008
1996,2,34.0,4193,3986,2261,2196,1710,673,83,1256
1996,2,35.0,337,335,179,211,146,63,5,68
1996,2,36.0,6285,5813,3217,3317,2623,1058,210,1673
1996,2,37.0,1774,1727,1079,967,577,236,33,609
1996,2,38.0,1708,1677,838,984,693,340,66,464
1996,2,39.0,6097,5706,2490,3285,3059,1399,217,1353
1996,2,40.0,480,496,217,265,262,125,24,83
1996,2,41.0,2032,2026,1093,1094,804,320,44,703
1996,2,42.0,446,414,257,243,174,72,16,98
1996,2,43.0,2907,2747,1619,1516,1063,391,77,988
1996,2,44.0,12659,12098,6970,6585,4804,1954,345,4099
1996,2,45.0,1646,1478,953,924,615,234,47,351
1996,2,46.0,244,235,99,140,127,57,10,46
1996,2,47.0,3670,3398,1660,1858,1814,790,140,806
1996,2,48.0,3040,2850,1411,1703,1404,608,130,634
1996,2,49.0,816,793,511,439,270,92,21,276
1996,2,50.0,2717,2563,1107,1607,1347,560,97,562
1996,2,51.0,237,241,156,134,77,42,10,59
1996,2,52.0,1,1,1,0,1,0,0,0
1996,2,53.0,0,1,1,0,0,0,0,0
1996,2,55.0,2,5,1,1,5,0,0,0
1996,2,57.0,105,76,58,58,43,7,3,12
1996,2,59.0,31,34,8,23,24,8,1,1
1996,3,1.0,2477,2402,1385,1305,896,317,53,923
1996,3,2.0,422,452,216,234,215,85,27,97
1996,3,3.0,3064,3050,1669,1604,1269,523,102,947
1996,3,4.0,1489,1427,894,727,475,166,31,623
1996,3,5.0,22912,21895,10619,12232,10349,5030,1139,5438
1996,3,6.0,2422,2331,1110,1276,1144,531,92,600
1996,3,7.0,1908,1736,568,971,1172,527,85,321
1996,3,8.0,420,442,200,229,235,70,23,105
1996,3,9.0,378,331,177,170,137,93,19,113
1996,3,10.0,7691,7445,3744,4133,3433,1529,302,1995
1996,3,11.0,4648,4550,2394,2465,1944,822,134,1439
1996,3,12.0,779,758,382,431,348,180,35,161
1996,3,13.0,790,700,478,408,256,109,26,213
1996,3,14.0,7903,7568,3406,4348,3838,1615,269,1995
1996,3,15.0,3696,3452,1969,2033,1445,552,93,1056
1996,3,16.0,1659,1526,759,1029,733,273,43,348
1996,3,17.0,1580,1482,764,910,680,262,53,393
1996,3,18.0,2287,2079,1293,1201,772,316,49,735
1996,3,19.0,2633,2549,1470,1346,877,395,81,1013
1996,3,20.0,595,565,304,358,262,88,26,122
1996,3,21.0,3003,2962,1086,1628,1733,741,138,639
1996,3,22.0,3386,3145,983,1727,2182,981,166,492
1996,3,23.0,5828,5580,2704,3353,2680,1081,182,1408
1996,3,24.0,2846,2627,1023,1710,1576,602,91,471
1996,3,25.0,1669,1571,997,811,508,167,32,725
1996,3,26.0,3091,2999,1487,1772,1369,529,83,850
1996,3,27.0,451,481,241,252,207,96,20,116
1996,3,28.0,973,907,436,590,421,180,39,214
1996,3,29.0,1086,1019,537,606,456,197,38,271
1996,3,30.0,635,583,223,352,364,159,28,92
1996,3,31.0,4789,4741,1477,2595,3044,1420,245,749
1996,3,32.0,1163,1119,674,566,412,203,43,384
1996,3,33.0,11502,10661,4154,6150,6154,2929,624,2152
1996,3,34.0,4331,4076,2290,2227,1819,662,124,1285
1996,3,35.0,344,310,168,196,152,60,7,71
1996,3,36.0,6570,6355,3138,3616,3018,1162,173,1818
1996,3,37.0,1896,1850,1115,1078,619,260,37,637
1996,3,38.0,1913,1722,944,1048,744,338,63,498
1996,3,39.0,6407,6182,2579,3682,3276,1446,221,1385
1996,3,40.0,564,519,194,290,335,120,27,117
1996,3,41.0,2112,1989,1137,1085,829,336,57,657
1996,3,42.0,407,424,209,266,186,60,15,95
1996,3,43.0,3164,2947,1747,1681,1137,442,83,1021
1996,3,44.0,13641,13123,7444,7097,5178,2151,369,4525
1996,3,45.0,1833,1707,1058,1139,673,250,49,371
1996,3,46.0,300,276,127,180,142,67,6,54
1996,3,47.0,3930,3708,1736,2073,1932,878,155,864
1996,3,48.0,3400,3121,1582,1801,1524,712,120,782
1996,3,49.0,931,885,568,497,311,107,14,319
1996,3,50.0,2983,2808,1258,1722,1542,564,92,613
1996,3,51.0,285,258,160,146,96,51,8,82
1996,3,52.0,0,1,1,0,0,0,0,0
1996,3,53.0,0,1,0,0,0,1,0,0
1996,3,54.0,0,1,1,0,0,0,0,0
1996,3,55.0,1,5,0,3,2,1,0,0
1996,3,57.0,97,108,43,65,61,17,3,16
1996,3,59.0,27,25,9,11,19,9,3,1
1996,4,1.0,2354,2316,1366,1256,826,340,53,829
1996,4,2.0,496,402,248,251,201,90,23,85
1996,4,3.0,3019,2803,1625,1557,1185,490,94,871
1996,4,4.0,1478,1394,883,779,455,162,25,568
1996,4,5.0,22055,21264,10206,11738,10219,4978,1091,5087
1996,4,6.0,2339,2251,1072,1259,1110,557,98,494
1996,4,7.0,1907,1831,547,1020,1227,556,89,299
1996,4,8.0,426,423,182,228,211,85,15,128
1996,4,9.0,334,306,172,153,126,69,13,107
1996,4,10.0,7692,7199,3553,4061,3493,1526,250,2008
1996,4,11.0,4480,4216,2224,2306,1925,721,105,1415
1996,4,12.0,722,705,325,377,370,160,45,150
1996,4,13.0,819,781,480,481,284,131,27,197
1996,4,14.0,7226,7048,3165,3952,3686,1477,221,1773
1996,4,15.0,3297,3336,1785,1880,1446,489,83,950
1996,4,16.0,1510,1400,691,941,713,229,44,292
1996,4,17.0,1544,1406,737,859,650,287,37,380
1996,4,18.0,2149,2095,1292,1202,753,271,33,693
1996,4,19.0,2612,2431,1419,1338,941,347,60,938
1996,4,20.0,614,565,288,403,267,111,17,93
1996,4,21.0,2920,2876,1022,1640,1659,751,129,595
1996,4,22.0,3376,3330,920,1846,2308,974,182,476
1996,4,23.0,5715,5293,2488,3388,2624,1024,169,1315
1996,4,24.0,2746,2567,956,1611,1599,621,87,439
1996,4,25.0,1598,1453,971,787,463,184,30,616
1996,4,26.0,3015,2776,1426,1657,1297,512,92,807
1996,4,27.0,463,452,233,258,194,96,21,113
1996,4,28.0,964,993,465,581,475,193,27,216
1996,4,29.0,1085,1020,538,634,441,181,36,275
1996,4,30.0,625,601,212,372,366,141,30,105
1996,4,31.0,4696,4620,1403,2578,2983,1418,252,682
1996,4,32.0,1078,1061,619,531,374,191,33,391
1996,4,33.0,11004,10605,4146,6072,5983,2911,560,1937
1996,4,34.0,4161,3955,2166,2248,1745,614,110,1233
1996,4,35.0,365,356,185,213,165,87,9,62
1996,4,36.0,6266,5862,3050,3427,2832,1067,181,1571
1996,4,37.0,1924,1806,1127,988,628,269,49,669
1996,4,38.0,1907,1824,967,1049,812,365,78,460
1996,4,39.0,6294,5945,2413,3575,3297,1465,223,1266
1996,4,40.0,620,536,208,344,317,139,19,129
1996,4,41.0,2026,1880,1048,1071,831,285,34,637
1996,4,42.0,458,409,209,249,199,86,9,115
1996,4,43.0,2970,2794,1613,1578,1119,423,70,961
1996,4,44.0,13316,12577,7193,7015,5161,2020,361,4143
1996,4,45.0,1879,1685,1097,1151,669,247,45,355
1996,4,46.0,294,310,138,185,155,65,10,51
1996,4,47.0,3849,3706,1706,2120,1913,905,138,773
1996,4,48.0,3340,3142,1527,1929,1477,663,155,731
1996,4,49.0,860,828,521,486,291,110,15,265
1996,4,50.0,2927,2796,1199,1766,1506,568,84,600
1996,4,51.0,291,260,164,182,87,40,14,64
1996,4,53.0,0,1,0,1,0,0,0,0
1996,4,55.0,2,3,1,1,2,1,0,0
1996,4,57.0,108,91,37,80,49,16,1,16
1996,4,59.0,41,39,10,21,29,15,4,1
1996,5,1.0,2520,2378,1467,1273,907,360,56,835
1996,5,2.0,455,426,225,243,189,98,29,97
1996,5,3.0,3164,2950,1705,1658,1216,519,98,918
1996,5,4.0,1522,1407,958,789,451,155,23,553
1996,5,5.0,23257,22427,10549,12403,10847,5275,1128,5482
1996,5,6.0,2556,2292,1068,1348,1193,581,106,552
1996,5,7.0,1930,1940,545,1095,1311,571,85,263
1996,5,8.0,412,422,180,229,238,82,7,98
1996,5,9.0,322,350,168,170,137,74,16,107
1996,5,10.0,7885,7399,3638,4111,3629,1710,300,1896
1996,5,11.0,4691,4624,2446,2522,2010,786,171,1380
1996,5,12.0,793,724,389,413,331,190,36,158
1996,5,13.0,838,825,490,488,300,133,21,231
1996,5,14.0,7715,7352,3209,4209,3937,1624,267,1821
1996,5,15.0,3493,3300,1853,2010,1431,504,90,905
1996,5,16.0,1624,1487,760,994,728,264,44,321
1996,5,17.0,1499,1530,769,914,653,265,33,395
1996,5,18.0,2239,2055,1267,1190,814,291,35,697
1996,5,19.0,2556,2542,1478,1365,913,357,73,912
1996,5,20.0,585,607,260,373,321,119,13,106
1996,5,21.0,3046,2922,1055,1699,1727,806,145,536
1996,5,22.0,3636,3468,967,1920,2437,1122,180,478
1996,5,23.0,5944,5545,2592,3496,2863,1108,162,1268
1996,5,24.0,2823,2759,997,1714,1689,617,112,453
1996,5,25.0,1655,1491,978,810,462,187,35,674
1996,5,26.0,3073,3082,1593,1728,1314,565,88,867
1996,5,27.0,500,485,252,304,196,93,23,117
1996,5,28.0,1012,982,430,669,482,202,29,182
1996,5,29.0,1122,1109,554,641,486,196,46,308
1996,5,30.0,653,624,217,398,393,159,22,88
1996,5,31.0,4969,4809,1464,2527,3364,1508,228,687
1996,5,32.0,1183,1127,636,574,434,192,47,427
1996,5,33.0,11536,10962,4170,6235,6518,2998,580,1997
1996,5,34.0,4413,4167,2294,2449,1852,699,101,1185
1996,5,35.0,349,377,180,230,162,71,8,75
1996,5,36.0,6405,6028,3003,3639,2933,1133,190,1535
1996,5,37.0,1910,1811,1133,1024,668,266,40,590
1996,5,38.0,2062,1917,1023,1131,838,387,81,519
1996,5,39.0,6626,6072,2527,3661,3526,1455,235,1294
1996,5,40.0,559,549,218,311,326,117,23,113
1996,5,41.0,2117,2011,1094,1140,832,346,54,662
1996,5,42.0,458,434,227,270,218,71,10,96
1996,5,43.0,3064,2999,1697,1680,1210,423,85,968
1996,5,44.0,13701,13033,7506,7200,5345,2184,375,4124
1996,5,45.0,1994,1772,1162,1217,699,274,42,372
1996,5,46.0,309,295,128,160,171,75,11,59
1996,5,47.0,3950,3775,1650,2133,2052,889,165,836
1996,5,48.0,3651,3282,1555,2038,1631,749,143,817
1996,5,49.0,873,820,524,497,258,127,10,277
1996,5,50.0,2945,2805,1189,1737,1513,640,79,592
1996,5,51.0,273,292,188,137,116,45,6,73
1996,5,52.0,1,0,0,0,0,0,0,1
1996,5,53.0,2,0,0,1,1,0,0,0
1996,5,54.0,1,0,1,0,0,0,0,0
1996,5,55.0,4,7,0,4,4,2,1,0
1996,5,57.0,110,94,52,65,62,12,2,11
1996,5,59.0,35,41,11,22,27,13,1,2
1996,6,1.0,2513,2238,1413,1297,837,326,48,830
1996,6,2.0,429,381,213,214,178,92,18,95
1996,6,3.0,2963,2898,1677,1531,1233,461,96,863
1996,6,4.0,1437,1443,951,746,413,164,31,575
1996,6,5.0,22492,21651,10414,11997,10273,4978,1095,5386
1996,6,6.0,2397,2315,1041,1265,1177,553,110,566
1996,6,7.0,1908,1878,570,998,1277,567,98,276
1996,6,8.0,417,405,185,225,212,73,16,111
1996,6,9.0,321,324,167,147,136,69,12,114
1996,6,10.0,7575,7047,3585,3908,3404,1518,303,1904
1996,6,11.0,4563,4420,2382,2383,1855,774,147,1442
1996,6,12.0,758,728,361,424,347,181,31,142
1996,6,13.0,800,761,483,462,282,107,19,208
1996,6,14.0,7874,7453,3381,4229,3851,1730,256,1880
1996,6,15.0,3494,3242,1882,1912,1368,528,82,964
1996,6,16.0,1591,1507,816,943,686,262,44,347
1996,6,17.0,1501,1478,792,813,644,287,50,393
1996,6,18.0,2116,2066,1251,1127,757,278,44,725
1996,6,19.0,2738,2385,1514,1310,933,410,72,884
1996,6,20.0,587,611,300,357,288,123,14,116
1996,6,21.0,3042,2957,1130,1685,1738,711,137,598
1996,6,22.0,3521,3374,977,1955,2290,993,187,493
1996,6,23.0,5811,5435,2603,3355,2759,1000,198,1331
1996,6,24.0,2763,2587,1025,1664,1531,628,83,419
1996,6,25.0,1585,1575,1001,839,475,195,33,617
1996,6,26.0,3164,2990,1621,1711,1302,580,86,854
1996,6,27.0,443,440,230,245,200,91,14,103
1996,6,28.0,978,929,434,591,453,208,39,182
1996,6,29.0,1151,1051,587,639,456,200,31,289
1996,6,30.0,705,593,225,387,398,165,33,90
1996,6,31.0,4900,4666,1420,2555,3225,1427,227,712
1996,6,32.0,1131,1092,634,566,420,204,33,366
1996,6,33.0,11473,10824,4243,6241,6344,2944,564,1961
1996,6,34.0,4348,4030,2303,2252,1775,717,99,1232
1996,6,35.0,328,360,183,214,162,62,11,56
1996,6,36.0,6480,6209,3207,3760,2868,1099,183,1572
1996,6,37.0,1920,1746,1138,1014,606,229,34,645
1996,6,38.0,1830,1824,918,1054,784,384,59,455
1996,6,39.0,6357,6149,2509,3646,3409,1447,232,1263
1996,6,40.0,538,513,219,281,282,128,22,119
1996,6,41.0,2063,1986,1108,1092,797,320,60,672
1996,6,42.0,435,412,220,276,178,79,6,88
1996,6,43.0,3102,2937,1771,1629,1161,401,74,1003
1996,6,44.0,13272,12690,7468,6808,5119,2143,365,4059
1996,6,45.0,1854,1748,1132,1126,650,278,45,371
1996,6,46.0,296,297,120,186,152,70,9,56
1996,6,47.0,3875,3645,1732,2037,1920,858,157,816
1996,6,48.0,3326,3260,1531,1874,1584,716,142,739
1996,6,49.0,812,852,548,431,278,106,16,285
1996,6,50.0,2881,2704,1168,1707,1456,532,101,621
1996,6,51.0,289,272,170,150,101,37,11,92
1996,6,52.0,2,1,1,1,1,0,0,0
1996,6,53.0,2,0,0,1,0,1,0,0
1996,6,54.0,4,3,3,2,2,0,0,0
1996,6,55.0,5,5,0,3,4,2,0,1
1996,6,57.0,89,79,37,57,43,14,1,16
1996,6,59.0,18,36,4,12,25,9,4,0
1996,7,1.0,2789,2641,1665,1413,923,362,68,999
1996,7,2.0,430,389,195,229,192,90,19,94
1996,7,3.0,3410,3227,1896,1771,1316,525,114,1015
1996,7,4.0,1748,1656,1112,887,533,189,26,657
1996,7,5.0,24541,23156,11342,12977,10993,5508,1185,5692
1996,7,6.0,2579,2365,1191,1362,1117,558,127,589
1996,7,7.0,2076,1977,568,1105,1360,618,95,307
1996,7,8.0,472,465,221,277,208,90,17,124
1996,7,9.0,391,348,172,183,158,94,23,109
1996,7,10.0,8248,7664,3869,4243,3728,1657,284,2131
1996,7,11.0,5084,4842,2680,2642,2038,841,143,1582
1996,7,12.0,813,772,394,416,386,188,46,155
1996,7,13.0,840,825,500,484,312,119,27,223
1996,7,14.0,8398,8068,3719,4483,4063,1792,308,2101
1996,7,15.0,3921,3600,2077,2163,1494,560,100,1127
1996,7,16.0,1705,1703,864,1043,808,281,49,363
1996,7,17.0,1674,1614,904,927,690,288,52,427
1996,7,18.0,2367,2255,1358,1271,788,335,49,821
1996,7,19.0,2976,2919,1725,1489,1033,432,88,1128
1996,7,20.0,651,625,313,403,297,121,20,122
1996,7,21.0,3242,3075,1179,1741,1721,872,144,660
1996,7,22.0,3673,3475,1029,1940,2301,1149,213,516
1996,7,23.0,6046,5871,2772,3537,2834,1130,208,1436
1996,7,24.0,2897,2780,1072,1713,1644,641,113,494
1996,7,25.0,1962,1791,1206,938,561,197,42,809
1996,7,26.0,3350,3262,1761,1854,1434,553,88,922
1996,7,27.0,500,511,285,278,217,101,16,114
1996,7,28.0,1040,971,463,618,489,199,31,211
1996,7,29.0,1150,1153,613,654,468,227,47,294
1996,7,30.0,669,637,222,405,371,191,27,90
1996,7,31.0,5164,4981,1555,2799,3238,1533,241,779
1996,7,32.0,1161,1140,654,564,430,190,40,423
1996,7,33.0,12015,11444,4493,6408,6661,3189,569,2139
1996,7,34.0,4617,4357,2491,2434,1877,702,126,1344
1996,7,35.0,396,362,176,246,181,81,11,63
1996,7,36.0,6942,6532,3478,3746,3025,1206,197,1822
1996,7,37.0,2105,2017,1267,1086,699,302,43,725
1996,7,38.0,1948,1863,995,1103,781,346,89,497
1996,7,39.0,6779,6410,2620,3842,3532,1586,262,1347
1996,7,40.0,596,541,242,322,319,127,23,104
1996,7,41.0,2238,2160,1238,1184,857,326,58,735
1996,7,42.0,473,468,235,299,206,90,19,92
1996,7,43.0,3363,3231,1966,1781,1168,476,100,1103
1996,7,44.0,14976,14317,8347,7885,5545,2382,402,4732
1996,7,45.0,2056,1839,1247,1191,715,287,52,403
1996,7,46.0,300,325,119,199,163,83,15,46
1996,7,47.0,4216,4017,1885,2285,2042,979,170,872
1996,7,48.0,3580,3497,1661,2011,1667,804,151,783
1996,7,49.0,909,872,580,492,286,116,17,290
1996,7,50.0,3135,2976,1288,1844,1589,661,105,624
1996,7,51.0,275,290,180,155,110,43,1,76
1996,7,52.0,1,3,1,2,0,1,0,0
1996,7,53.0,0,2,1,0,0,1,0,0
1996,7,54.0,1,0,0,0,0,0,1,0
1996,7,55.0,7,7,1,3,3,6,0,1
1996,7,57.0,112,104,48,69,46,27,4,22
1996,7,59.0,36,31,12,15,20,13,1,6
1996,8,1.0,2809,2507,1646,1357,865,397,61,990
1996,8,2.0,455,420,239,226,190,100,20,100
1996,8,3.0,3408,3352,1939,1817,1341,553,130,980
1996,8,4.0,1722,1643,1108,872,509,203,30,643
1996,8,5.0,24456,23121,11407,12815,11071,5446,1203,5635
1996,8,6.0,2593,2472,1190,1330,1180,633,130,602
1996,8,7.0,1927,1835,582,964,1211,591,102,312
1996,8,8.0,468,405,199,219,228,92,12,123
1996,8,9.0,377,376,174,164,163,105,20,127
1996,8,10.0,8662,8399,4120,4515,3836,1879,326,2385
1996,8,11.0,5210,5083,2763,2729,2137,909,134,1621
1996,8,12.0,806,736,389,412,344,191,40,166
1996,8,13.0,881,812,546,462,286,146,19,234
1996,8,14.0,8369,8191,3829,4662,3964,1778,281,2046
1996,8,15.0,3858,3618,2143,2079,1516,542,98,1098
1996,8,16.0,1686,1624,847,997,752,288,43,383
1996,8,17.0,1670,1540,847,943,663,267,50,440
1996,8,18.0,2518,2299,1431,1326,855,307,56,842
1996,8,19.0,3070,3021,1802,1512,1046,438,83,1210
1996,8,20.0,648,552,314,349,289,128,23,97
1996,8,21.0,3130,3188,1140,1699,1814,845,149,671
1996,8,22.0,3655,3371,1074,1907,2221,1130,195,499
1996,8,23.0,6011,5854,2849,3464,2800,1101,192,1459
1996,8,24.0,2935,2733,1063,1748,1575,687,107,488
1996,8,25.0,2023,1835,1251,957,555,227,42,826
1996,8,26.0,3413,3232,1760,1853,1453,560,99,920
1996,8,27.0,472,457,226,283,200,86,20,114
1996,8,28.0,1073,979,507,621,479,170,31,244
1996,8,29.0,1117,1084,573,629,410,228,37,324
1996,8,30.0,676,613,248,377,383,147,29,105
1996,8,31.0,5099,4842,1564,2715,3141,1463,259,799
1996,8,32.0,1230,1221,734,624,398,209,52,434
1996,8,33.0,12005,11064,4422,6485,6455,3008,658,2041
1996,8,34.0,4799,4538,2614,2520,1945,750,122,1386
1996,8,35.0,388,333,186,232,143,75,13,72
1996,8,36.0,7058,6663,3450,4005,2944,1259,213,1850
1996,8,37.0,2118,2146,1353,1154,696,305,56,700
1996,8,38.0,1889,1876,945,1018,831,374,73,524
1996,8,39.0,6464,6388,2749,3713,3278,1508,265,1339
1996,8,40.0,556,509,192,286,314,137,15,121
1996,8,41.0,2383,2328,1262,1268,886,370,67,858
1996,8,42.0,481,446,221,281,215,82,18,110
1996,8,43.0,3362,3225,1907,1806,1181,472,79,1142
1996,8,44.0,15242,14740,8349,8124,5748,2464,398,4899
1996,8,45.0,1838,1766,1184,1108,602,279,52,379
1996,8,46.0,286,282,130,163,144,68,15,48
1996,8,47.0,4190,3991,1866,2230,2065,986,155,879
1996,8,48.0,3482,3349,1607,1985,1641,731,161,706
1996,8,49.0,970,933,617,519,321,100,20,326
1996,8,50.0,3018,2826,1242,1794,1513,590,104,601
1996,8,51.0,273,270,167,156,89,48,7,76
1996,8,53.0,4,1,1,0,1,1,0,2
1996,8,54.0,0,1,0,0,1,0,0,0
1996,8,55.0,2,4,1,1,3,1,0,0
1996,8,57.0,118,101,56,64,50,17,5,27
1996,8,59.0,40,42,8,21,33,10,6,4
1996,9,1.0,2630,2586,1533,1360,906,389,53,975
1996,9,2.0,438,437,241,243,195,92,17,87
1996,9,3.0,3371,3260,1856,1815,1285,614,103,958
1996,9,4.0,1586,1560,1042,812,473,191,21,607
1996,9,5.0,23384,22782,11075,12686,10757,5187,1140,5321
1996,9,6.0,2399,2398,1071,1347,1105,555,107,612
1996,9,7.0,1923,1898,532,985,1251,593,114,346
1996,9,8.0,460,414,173,235,228,89,12,137
1996,9,9.0,354,321,179,154,124,96,19,103
1996,9,10.0,8514,8339,4100,4465,3842,1800,343,2303
1996,9,11.0,5175,4960,2708,2625,2208,853,156,1585
1996,9,12.0,848,764,397,424,384,201,41,165
1996,9,13.0,798,776,486,434,306,124,23,201
1996,9,14.0,7924,7698,3564,4336,3778,1725,308,1911
1996,9,15.0,3677,3607,2039,2093,1458,585,93,1016
1996,9,16.0,1579,1509,811,967,673,235,56,346
1996,9,17.0,1671,1600,846,934,729,273,50,439
1996,9,18.0,2347,2308,1328,1336,830,321,50,790
1996,9,19.0,2897,2865,1638,1466,1041,430,71,1116
1996,9,20.0,623,623,318,386,281,127,18,116
1996,9,21.0,3263,3042,1185,1747,1746,823,165,639
1996,9,22.0,3473,3318,992,1821,2276,1032,186,484
1996,9,23.0,5815,5524,2666,3299,2704,1084,204,1382
1996,9,24.0,2760,2665,1092,1589,1524,607,121,492
1996,9,25.0,1885,1737,1181,869,529,214,33,796
1996,9,26.0,3252,3101,1746,1745,1300,569,97,896
1996,9,27.0,474,408,247,241,189,89,21,95
1996,9,28.0,1041,972,485,579,483,215,40,211
1996,9,29.0,1148,1093,632,645,459,174,34,297
1996,9,30.0,633,551,243,349,323,164,32,73
1996,9,31.0,5066,4799,1548,2665,3210,1500,244,698
1996,9,32.0,1114,1128,653,611,379,178,43,378
1996,9,33.0,11332,10826,4414,6050,6071,3000,579,2044
1996,9,34.0,4647,4591,2435,2621,1886,766,122,1408
1996,9,35.0,346,357,192,214,150,72,9,66
1996,9,36.0,6802,6519,3380,3825,2957,1195,222,1742
1996,9,37.0,2102,2060,1314,1159,667,294,60,668
1996,9,38.0,1890,1754,973,1011,784,357,76,443
1996,9,39.0,6484,6234,2677,3591,3399,1508,247,1296
1996,9,40.0,532,509,219,286,291,127,24,94
1996,9,41.0,2260,2207,1255,1184,879,343,56,750
1996,9,42.0,468,440,259,262,180,80,14,113
